Devedor,TaxaDesemprego,MensalidadesEmDia,Bolsista,UnidadesCurriculares1SemestreAprovado,UnidadesCurriculares1SemestreAvaliacoes,UnidadesCurriculares2SemestreAvaliacoes,UnidadesCurriculares1SemestreGrau,UnidadesCurriculares2SemestreGrau
0,12.4,1,1,5,9,8,13.2,11.0
0,11.1,1,1,7,7,7,1.34285714285714e+16,1.48571428571428e+16
0,13.9,1,1,6,8,8,1.27142857142857e+16,12625.0
0,8.9,1,1,6,6,9,1.36666666666666e+16,1.36666666666666e+16
1,16.2,1,0,5,6,6,11.0,1.31666666666666e+16
0,7.6,1,0,4,7,6,12.0,12.0
0,7.6,1,0,5,14,6,11.0,1.16666666666666e+16
0,12.4,1,1,7,7,10,1.33085714285714e+16,12.55
0,9.4,1,0,5,10,8,12.2,11.25
0,10.8,1,1,6,7,6,1.26666666666666e+16,1.28333333333333e+16
0,9.4,1,1,8,8,8,1407125.0,1407125.0
0,7.6,1,0,2,12,8,13.0,11.6
1,15.5,1,1,7,8,9,12.65,1.24455555555555e+16
0,7.6,1,0,4,7,9,12.4,1.26666666666666e+16
0,12.4,1,0,6,7,7,12.0,1.26666666666666e+16
0,12.4,1,1,7,8,10,1.21357142857142e+16,1.33285714285714e+16
0,15.5,1,1,6,12,10,1.37666666666666e+16,1.40514285714285e+16
0,9.4,1,0,8,8,8,1311625.0,1311625.0
0,13.9,1,0,6,9,8,12.7,1.35714285714285e+16
0,7.6,1,1,6,7,7,1.23333333333333e+16,1.23333333333333e+16
0,7.6,1,0,5,6,6,1.33333333333333e+16,13.2
0,15.5,1,0,7,9,8,1.43555555555555e+16,1349375.0
1,15.5,1,1,6,8,11,13.0,13.0
0,16.2,1,1,6,6,6,1.28333333333333e+16,13.5
0,9.4,1,1,5,5,5,13.2,13.0
0,15.5,1,0,7,9,9,1.70055555555555e+16,1.65822222222222e+16
1,10.8,0,1,5,8,8,10.6,11.0
0,12.4,1,1,5,5,6,14.0,13.6
0,12.7,1,1,7,8,8,1.21142857142857e+16,1.21142857142857e+16
0,9.4,1,1,8,8,8,1305875.0,1305875.0
0,12.7,1,0,7,8,8,1.32857142857142e+16,1.32857142857142e+16
0,13.9,1,1,7,7,8,1.40714285714285e+16,151625.0
0,10.8,1,1,6,6,8,14.0,13625.0
0,10.8,1,0,7,8,8,1.32971428571428e+16,1.32971428571428e+16
0,15.5,1,0,6,14,9,1.39230769230769e+16,14.25
0,15.5,1,0,7,11,13,13.37,1.28333333333333e+16
1,12.7,1,1,6,6,7,1.33333333333333e+16,1.25714285714285e+16
0,7.6,1,0,5,7,9,13.4,12.2
0,8.9,1,0,4,9,5,11.5,11.4
0,12.7,1,0,7,8,8,1.34857142857142e+16,1.34857142857142e+16
0,8.9,1,1,6,6,8,12.0,1.12857142857142e+16
0,10.8,1,0,7,11,11,1.32585714285714e+16,1.32585714285714e+16
0,8.9,1,1,6,7,6,1.35714285714285e+16,12.5
0,15.5,1,1,5,9,9,11.8,1.18333333333333e+16
0,11.1,1,1,5,7,7,14.2,1.32857142857142e+16
0,7.6,1,0,5,8,6,11.0,11.8
0,10.8,1,0,7,8,8,1.46528571428571e+16,1.46528571428571e+16
0,15.5,1,1,6,9,6,1.13333333333333e+16,1.13333333333333e+16
0,12.4,1,0,11,11,8,1.37272727272727e+16,14.75
0,7.6,1,0,6,9,11,1.23333333333333e+16,13.0
0,9.4,1,0,4,7,6,11.5,11.75
0,12.4,1,0,5,6,5,11.2,13.2
0,10.8,1,1,7,8,8,15.07,15.07
0,12.7,1,0,4,11,11,13.0,12.6
0,9.4,1,0,6,8,11,1.35714285714285e+16,1.21666666666666e+16
0,16.2,1,0,5,7,6,14.6,14.2
0,12.7,1,1,7,11,11,12625.0,125125.0
0,12.7,1,0,4,8,10,13.25,10.5
0,12.4,1,0,7,9,12,1260625.0,11.9
0,16.2,1,1,5,11,8,1.11428571428571e+16,1.22857142857142e+16
1,13.9,1,0,6,8,10,1.16666666666666e+16,11.5
0,11.1,1,1,6,8,7,14.0,1.31428571428571e+16
0,10.8,1,0,7,9,9,1204142857142850.0,1204142857142850.0
0,13.9,1,1,0,0,0,0.0,0.0
0,13.9,1,0,13,14,16,1376923076923070.0,1.45833333333333e+16
0,15.5,1,0,18,20,13,1.54444444444444e+16,1.53076923076923e+16
0,10.8,0,0,6,6,6,14.5,1.51666666666666e+16
0,12.4,1,0,6,7,8,1.55714285714285e+16,16375.0
0,11.1,1,0,6,7,7,1.55714285714285e+16,1.47142857142857e+16
0,9.4,1,0,5,8,7,13.8,1.21666666666666e+16
1,8.9,1,1,5,8,8,11.6,11.75
0,10.8,1,0,3,9,11,12.0,13625.0
1,7.6,1,0,12,14,14,1.23333333333333e+16,1.23333333333333e+16
0,9.4,1,1,8,9,9,13.63,13.63
0,7.6,1,0,3,8,7,13.0,11.5
0,16.2,1,1,7,7,9,16.9,1637777777777770.0
0,16.2,1,0,5,10,11,12.0,12.0
0,12.4,1,0,6,6,7,12.5,1.32857142857142e+16
0,10.8,1,0,7,8,8,1.27642857142857e+16,1.27642857142857e+16
0,13.9,1,1,5,8,6,13.75,1.21666666666666e+16
0,11.1,1,1,7,7,9,1.46042857142857e+16,1568333333333330.0
1,9.4,1,1,5,9,7,1.38333333333333e+16,12.5
0,9.4,1,1,8,8,8,1357625.0,1357625.0
0,12.7,1,1,6,7,6,1.51428571428571e+16,1.58333333333333e+16
0,7.6,1,0,3,8,8,1.06666666666666e+16,11.6
0,9.4,1,0,5,11,6,11.2,12.0
0,9.4,1,0,8,8,8,1376375.0,1376375.0
0,12.7,1,1,5,10,10,1.07142857142857e+16,12.2
1,9.4,1,0,6,6,7,1.21666666666666e+16,1.16666666666666e+16
0,7.6,1,0,6,8,8,1.43571428571428e+16,1.43571428571428e+16
0,16.2,1,0,6,6,6,1.28333333333333e+16,1.26666666666666e+16
0,10.8,1,0,7,8,8,1.39257142857142e+16,1.39257142857142e+16
0,16.2,1,0,7,7,9,1344285714285710.0,1.37444444444444e+16
0,16.2,1,0,6,8,10,13125.0,13.2
0,16.2,1,0,5,14,10,1.36666666666666e+16,13.0
0,11.1,1,1,6,8,9,13.5,1.28333333333333e+16
0,11.1,1,0,6,7,6,1.48333333333333e+16,16.0
0,15.5,1,0,6,6,7,1.18333333333333e+16,1.28571428571428e+16
0,11.1,1,1,5,10,11,12.0,1.23333333333333e+16
0,7.6,1,0,4,11,7,12.75,1.13333333333333e+16
0,11.1,1,0,6,6,7,12.0,1.28571428571428e+16
0,12.7,1,0,7,9,8,1.16777777777777e+16,13.8
0,12.7,1,1,7,8,8,13.6,13.6
0,12.4,1,0,6,7,8,16.0,15875.0
0,7.6,1,0,5,9,7,11.8,11.5
1,9.4,1,1,6,7,10,1.61428571428571e+16,16.2
0,12.7,1,1,7,8,8,1.17857142857142e+16,1.17857142857142e+16
0,9.4,1,1,8,8,8,1342375.0,1342375.0
0,11.1,1,0,6,8,10,12.5,1.41666666666666e+16
0,10.8,1,1,7,8,8,1.24642857142857e+16,1.24642857142857e+16
0,16.2,1,0,5,5,6,12.6,12.4
0,12.4,1,0,5,7,8,11.6,1.23333333333333e+16
0,11.1,1,0,6,8,6,1.21666666666666e+16,13.5
0,11.1,1,0,4,10,7,13.6,1.26666666666666e+16
0,13.9,1,1,6,7,8,1.17142857142857e+16,12625.0
0,16.2,1,1,6,7,7,13.5,13.0
0,10.8,1,1,7,8,8,1.30242857142857e+16,1.30242857142857e+16
0,12.4,1,1,5,6,8,1.73333333333333e+16,1.85714285714285e+16
0,9.4,1,1,4,7,7,11.0,11.5
0,10.8,1,0,6,6,8,1.28333333333333e+16,1.18333333333333e+16
0,7.6,1,0,5,9,11,12.6,11.5
0,11.1,1,0,6,8,9,1.43333333333333e+16,1.37714285714285e+16
0,12.7,1,0,7,8,8,1.42857142857142e+16,1.42857142857142e+16
0,8.9,1,0,5,5,5,14.8,17.6
0,7.6,1,0,5,9,7,1.24285714285714e+16,11.8
1,15.5,1,0,0,0,0,0.0,0.0
1,11.1,1,0,10,12,9,12.1,1.33333333333333e+16
0,13.9,1,1,6,7,6,1.47142857142857e+16,15.0
0,12.7,1,0,6,6,7,1.26666666666666e+16,1.28333333333333e+16
0,8.9,1,1,12,14,12,1.43846153846153e+16,13.3
0,12.7,1,1,5,5,6,13.4,12.2
0,12.7,1,0,7,8,8,1.33142857142857e+16,1.33142857142857e+16
0,10.8,1,0,7,8,8,1198857142857140.0,1198857142857140.0
0,8.9,1,0,11,17,13,1.15454545454545e+16,1288888888888880.0
0,15.5,1,1,6,13,8,1646153846153840.0,13875.0
0,10.8,1,1,6,7,6,1.36666666666666e+16,1.28333333333333e+16
0,12.4,1,0,6,8,10,14.37,14.65
0,10.8,1,0,5,10,7,12.6,11.2
1,10.8,1,0,6,6,6,1.21666666666666e+16,1.23333333333333e+16
0,9.4,1,1,8,8,8,1376375.0,1376375.0
0,11.1,1,1,6,11,8,12.4,12.8
0,7.6,1,0,6,7,7,1.43333333333333e+16,1.43333333333333e+16
0,12.4,1,0,7,8,9,1469625.0,1.46222222222222e+16
0,12.7,1,1,7,9,8,1.28555555555555e+16,139125.0
0,11.1,1,0,7,7,9,13.7,1.39944444444444e+16
0,16.2,1,0,7,7,9,1.32857142857142e+16,1.33333333333333e+16
0,10.8,1,1,7,8,8,11.4,11.4
0,13.9,1,1,6,6,8,1.23333333333333e+16,1.13333333333333e+16
0,10.8,1,0,5,7,10,12.8,12.2
0,12.7,1,1,5,8,8,12.0,15.0
0,9.4,1,1,5,8,9,13.0,13.5
0,8.9,1,0,6,8,9,14.0,1.33333333333333e+16
0,16.2,1,1,6,6,6,1.23333333333333e+16,13.5
0,8.9,1,1,6,7,11,12.5,1.28333333333333e+16
0,10.8,1,0,0,0,0,0.0,0.0
0,12.7,1,0,7,8,8,1.56571428571428e+16,1.56571428571428e+16
0,12.7,1,0,6,6,6,1.21666666666666e+16,1.13333333333333e+16
0,10.8,1,1,7,8,8,1.33314285714285e+16,1.33314285714285e+16
0,12.4,1,0,0,0,0,0.0,0.0
0,7.6,1,0,6,7,7,13.7,13.7
0,12.7,1,0,7,8,8,12.2,12.2
0,8.9,1,1,5,7,7,13.0,1.28571428571428e+16
0,11.1,1,0,6,11,6,12.0,14.0
0,12.7,1,0,7,8,8,1.50285714285714e+16,1.50285714285714e+16
0,15.5,1,0,6,8,7,12.0,1.17142857142857e+16
0,9.4,1,0,5,8,8,12.0,12.4
0,10.8,1,1,0,0,0,0.0,0.0
0,8.9,1,0,7,8,11,12375.0,1.25833333333333e+16
0,15.5,1,0,18,21,16,1.14210526315789e+16,1.1076923076923e+16
0,7.6,1,0,6,7,7,13.35,13.35
0,15.5,1,1,6,6,6,15.0,16.0
0,13.9,1,0,5,8,6,13.25,1.18333333333333e+16
0,9.4,1,1,8,8,8,1388125.0,1388125.0
0,9.4,1,0,6,8,8,1.13333333333333e+16,12.6
0,13.9,1,0,6,7,7,1.28571428571428e+16,1.36666666666666e+16
1,8.9,1,0,5,6,6,11.6,12.5
0,12.4,1,1,5,9,6,11.4,1.13333333333333e+16
1,12.4,1,1,7,7,9,1.35714285714285e+16,1377777777777770.0
0,12.4,1,0,6,13,8,1.18333333333333e+16,1.22285714285714e+16
0,16.2,1,1,7,7,7,1.44285714285714e+16,1.41428571428571e+16
0,8.9,1,1,6,8,9,1.22857142857142e+16,12.4
0,7.6,1,0,5,7,5,14.4,13.8
0,13.9,1,1,7,8,9,13.15,1506875.0
0,10.8,1,1,7,8,8,1.23428571428571e+16,1.23428571428571e+16
0,12.4,1,0,5,5,8,10.6,11.6
0,10.8,1,1,4,8,6,11.25,12.0
0,9.4,1,0,6,11,10,10.5,11.7
0,13.9,1,0,7,7,8,1.34571428571428e+16,145125.0
0,7.6,1,0,5,6,8,12.6,1.23333333333333e+16
0,8.9,1,0,6,6,8,1.36666666666666e+16,13.6
1,11.1,1,1,5,5,5,11.6,11.8
0,8.9,1,1,6,8,6,1.13333333333333e+16,1.18333333333333e+16
0,7.6,1,0,6,6,6,1.06666666666666e+16,11.5
0,10.8,1,1,0,0,0,0.0,0.0
0,13.9,1,0,6,9,9,1.33333333333333e+16,11.5
0,8.9,1,1,5,6,7,13.0,1.28333333333333e+16
0,10.8,1,1,7,11,11,1290857142857140.0,1290857142857140.0
0,12.7,1,0,6,6,9,1.53333333333333e+16,1.58333333333333e+16
0,15.5,1,0,6,7,6,12.5,1.21666666666666e+16
0,12.4,1,1,6,7,6,13.0,1.43333333333333e+16
0,10.8,1,0,4,6,10,11.75,1.25714285714285e+16
0,7.6,1,0,4,5,5,12.5,14.25
0,12.4,1,0,17,19,22,1161111111111110.0,1.20555555555555e+16
0,11.1,1,0,6,6,6,14.0,1.46666666666666e+16
0,9.4,1,0,5,5,6,13.8,1.38333333333333e+16
0,16.2,1,0,6,9,9,1.25714285714285e+16,1.25555555555555e+16
0,15.5,1,0,11,17,21,12.0,1.23076923076923e+16
0,10.8,1,1,6,9,6,12.0,1.11666666666666e+16
0,16.2,1,0,5,8,11,1.28571428571428e+16,12.3
0,9.4,1,0,11,11,17,1.24545454545454e+16,12.75
0,11.1,1,1,6,6,6,15.5,1.41666666666666e+16
0,11.1,1,0,6,8,6,1.23333333333333e+16,1.36666666666666e+16
0,16.2,1,1,6,7,8,1.13333333333333e+16,1.22857142857142e+16
0,9.4,1,0,4,11,9,12.0,12.6
0,8.9,1,0,12,12,16,1.36666666666666e+16,13.0
0,10.8,1,0,4,10,6,11.25,1.13333333333333e+16
0,8.9,1,1,6,8,7,1.51666666666666e+16,1.44285714285714e+16
0,16.2,1,1,6,8,7,1.11666666666666e+16,13.4
0,7.6,1,1,6,8,8,1.09833333333333e+16,1.09833333333333e+16
0,15.5,1,1,4,8,11,10.75,11.5
0,8.9,0,1,11,15,13,1.33846153846153e+16,1.42857142857142e+16
0,7.6,1,0,4,7,9,13.0,1.48333333333333e+16
0,13.9,1,0,6,9,7,1611111111111110.0,13.5
0,16.2,1,0,6,8,8,11.5,11.0
0,11.1,1,1,4,10,8,11.6,13.0
0,11.1,1,0,5,5,7,13.8,1.41428571428571e+16
0,15.5,1,0,7,8,8,1.35857142857142e+16,146875.0
0,15.5,1,0,6,8,8,1.38571428571428e+16,13.0
0,13.9,1,1,6,9,9,1.34444444444444e+16,12.6
0,8.9,1,0,6,6,7,14.0,1.38571428571428e+16
0,10.8,1,0,5,5,6,14.2,1.38333333333333e+16
0,9.4,1,0,0,0,0,0.0,0.0
0,15.5,1,0,13,13,13,14.0,13.0
0,11.1,1,1,0,0,0,0.0,0.0
0,12.4,1,0,6,6,6,13.5,1.43333333333333e+16
0,11.1,1,1,17,18,18,1338888888888880.0,1488888888888880.0
0,8.9,1,0,12,12,12,1.35833333333333e+16,1.35833333333333e+16
0,11.1,1,0,5,5,5,15.2,15.2
0,12.7,1,0,7,9,9,1.28285714285714e+16,1.28285714285714e+16
0,12.4,1,1,3,12,10,10.0,12.4
0,13.9,0,0,6,6,10,11.5,13.25
0,7.6,1,0,6,7,7,1.30333333333333e+16,1.30333333333333e+16
0,11.1,1,0,6,8,7,1.21666666666666e+16,11.75
0,12.7,1,0,5,7,5,14.4,13.6
0,9.4,1,1,6,6,6,1.26666666666666e+16,12.0
0,7.6,1,0,4,10,6,12.0,12.5
0,9.4,1,1,16,16,13,126875.0,12.0
0,12.7,1,0,10,22,18,10.4,1.06666666666666e+16
0,13.9,1,0,14,26,16,1.04666666666666e+16,1.09230769230769e+16
0,9.4,1,0,5,10,8,1.43333333333333e+16,13.0
0,10.8,1,1,6,7,7,1.46666666666666e+16,1.43333333333333e+16
0,11.1,1,0,7,7,8,1.28357142857142e+16,1423125.0
0,9.4,1,0,8,8,8,1324875.0,1324875.0
0,11.1,1,1,3,6,8,14.0,12.4
0,12.7,1,1,6,8,7,13625.0,1.21666666666666e+16
0,13.9,1,1,7,8,9,14.85,1561111111111110.0
0,11.1,1,0,4,9,6,10.75,11.4
0,8.9,1,0,8,12,11,12375.0,12.4
0,16.2,1,0,0,0,0,0.0,0.0
0,12.7,1,1,6,6,6,13.5,1.41666666666666e+16
0,15.5,1,1,5,8,7,13.0,13.0
0,7.6,1,0,0,0,0,0.0,0.0
0,7.6,1,0,6,7,6,1.26666666666666e+16,1.21666666666666e+16
0,13.9,1,1,6,7,7,1.55714285714285e+16,1.61428571428571e+16
0,11.1,1,0,0,0,0,0.0,0.0
0,12.4,1,0,6,8,11,1.21428571428571e+16,13.6
0,12.4,1,0,4,10,6,13.0,13.0
0,9.4,1,0,8,9,9,128875.0,128875.0
0,8.9,1,0,6,7,7,1.28333333333333e+16,1.25714285714285e+16
0,16.2,1,0,6,11,12,1.19833333333333e+16,1228125.0
0,10.8,1,1,6,6,6,1.18333333333333e+16,11.5
0,7.6,1,0,4,9,8,13.75,14.5
0,12.7,1,1,6,10,8,1.28333333333333e+16,11.8
0,11.1,1,0,6,8,10,14125.0,14.5
0,10.8,1,0,3,10,5,1.16666666666666e+16,13.0
0,12.4,1,1,6,7,17,1.57142857142857e+16,1277777777777770.0
0,9.4,1,0,4,9,8,12.25,11.75
0,7.6,1,0,5,5,5,13.6,14.2
0,15.5,1,0,5,6,9,12.2,11.8
0,16.2,1,1,6,7,7,1.22857142857142e+16,1.33333333333333e+16
0,10.8,1,0,3,12,8,12.0,13.0
0,12.4,1,1,6,9,10,1.33428571428571e+16,11.65
0,16.2,1,0,11,12,12,1.42727272727272e+16,1.48181818181818e+16
0,12.4,1,1,7,9,9,121375.0,1291111111111110.0
0,9.4,1,0,6,7,7,1.41666666666666e+16,1.48571428571428e+16
0,12.4,1,0,7,7,9,1.35285714285714e+16,1.46555555555555e+16
0,10.8,1,0,5,8,8,12.0,11.0
0,8.9,1,0,12,12,16,1.29166666666666e+16,14.5
0,13.9,1,1,7,8,8,136375.0,143875.0
0,10.8,1,1,7,8,8,14.36,14.36
0,10.8,1,0,7,8,8,14.7,14.7
0,12.4,1,1,7,7,8,13.0,150625.0
0,9.4,1,0,5,11,7,1.23333333333333e+16,12.6
0,16.2,1,0,5,6,6,13.4,13.0
0,7.6,1,1,0,0,0,0.0,0.0
0,8.9,1,0,11,17,10,1.47272727272727e+16,1.41428571428571e+16
0,13.9,1,0,6,7,6,1.65714285714285e+16,1.56666666666666e+16
0,15.5,1,0,7,10,8,15145.0,157425.0
0,13.9,1,1,7,7,8,1344285714285710.0,15075.0
0,9.4,1,0,5,8,6,1.41666666666666e+16,11.75
0,10.8,1,1,6,9,6,1.13333333333333e+16,1.23333333333333e+16
0,9.4,1,0,8,8,8,1376125.0,1376125.0
1,13.9,1,1,4,7,8,12.75,13.0
0,15.5,1,0,6,13,9,1.53076923076923e+16,14.0
0,16.2,1,0,7,7,9,1.47571428571428e+16,1.40777777777777e+16
0,7.6,1,0,6,7,7,1.27666666666666e+16,1.27666666666666e+16
0,8.9,1,1,4,10,6,10.5,12.6
0,7.6,1,0,4,6,6,14.25,13.4
0,10.8,1,0,6,6,8,1.41666666666666e+16,13.0
0,9.4,1,0,6,6,6,1.46666666666666e+16,15.0
0,10.8,1,0,0,11,10,0.0,1.22857142857142e+16
0,16.2,1,1,7,7,9,13.7,1.40222222222222e+16
0,8.9,1,1,6,6,7,1.33333333333333e+16,1.32857142857142e+16
0,7.6,1,0,5,7,6,11.4,1.21666666666666e+16
0,9.4,1,1,8,8,8,1563375.0,1563375.0
0,12.7,1,0,6,6,6,1.36666666666666e+16,14.5
0,10.8,1,0,6,8,7,12.5,11.5
0,15.5,1,1,6,8,6,1.22857142857142e+16,13.0
0,7.6,1,0,6,7,7,12.45,12.45
0,9.4,1,1,8,8,8,1338125.0,1338125.0
0,12.7,1,1,6,8,10,12.75,1.21666666666666e+16
0,9.4,1,0,8,8,8,133425.0,133425.0
0,15.5,1,1,7,10,14,14175.0,1303125.0
0,10.8,1,0,5,6,8,12.0,1.21428571428571e+16
0,16.2,1,1,6,8,9,1.05714285714285e+16,11.4
0,8.9,1,0,11,19,20,1.41538461538461e+16,1.54285714285714e+16
0,10.8,1,1,6,9,11,1.11666666666666e+16,12.4
0,11.1,1,0,17,20,18,12.0,1.26666666666666e+16
0,9.4,1,1,16,17,14,1.25882352941176e+16,1.33571428571428e+16
0,9.4,1,0,12,13,13,12.25,1.28461538461538e+16
0,12.4,1,0,5,7,5,11.6,12.8
0,16.2,1,0,6,10,9,1.34285714285714e+16,13125.0
0,9.4,1,0,8,10,10,1305375.0,1305375.0
0,11.1,1,0,6,6,7,1.41666666666666e+16,1.38333333333333e+16
0,13.9,1,1,0,0,0,0.0,0.0
0,16.2,1,0,6,7,8,1.44285714285714e+16,15.0
0,11.1,1,1,7,7,9,1.31171428571428e+16,12.6
1,8.9,1,0,6,7,7,1.26666666666666e+16,1.18333333333333e+16
0,10.8,1,0,6,7,6,1.52857142857142e+16,16.5
1,12.4,1,0,3,12,8,10.5,11.25
0,8.9,1,1,11,11,11,1.26363636363636e+16,12.6
0,16.2,1,1,6,7,7,13.5,1.44285714285714e+16
0,12.7,1,0,9,11,9,12.8,1.14285714285714e+16
0,11.1,1,0,4,8,7,11.4,11.0
0,11.1,1,0,7,7,8,1.37257142857142e+16,14.5
0,11.1,1,1,6,6,6,13.5,1.11666666666666e+16
0,7.6,1,0,4,6,6,13.5,13.75
0,8.9,1,1,6,7,8,1.21428571428571e+16,1.13333333333333e+16
0,10.8,1,0,7,8,8,1.30757142857142e+16,1.30757142857142e+16
0,10.8,1,1,7,8,8,1.35128571428571e+16,1.35128571428571e+16
0,10.8,1,1,6,7,6,1.28333333333333e+16,1.21666666666666e+16
0,7.6,1,0,12,21,13,1.23333333333333e+16,1.32857142857142e+16
0,12.4,1,1,4,9,5,11.5,12.8
0,11.1,1,0,6,6,5,1.23333333333333e+16,13.0
0,7.6,1,0,6,7,6,1.24285714285714e+16,1.28333333333333e+16
0,12.4,1,1,7,7,9,1.27657142857142e+16,1.35444444444444e+16
0,13.9,1,0,5,10,9,12.0,11.5
0,9.4,1,0,13,19,14,1.13571428571428e+16,12.0
0,9.4,1,0,6,6,6,13.5,12.5
0,12.4,1,0,6,6,6,14.5,1.26666666666666e+16
0,12.7,1,0,6,7,7,1.47142857142857e+16,1.41666666666666e+16
0,12.4,1,1,6,7,6,1.32857142857142e+16,1.43333333333333e+16
0,11.1,1,1,6,9,11,11.5,14.0
0,16.2,1,1,5,8,10,11.8,11.6
0,15.5,1,1,6,11,9,138875.0,1.48644444444444e+16
1,8.9,1,1,5,7,9,11.4,11.5
0,9.4,1,0,9,17,12,1.23333333333333e+16,1.21428571428571e+16
0,9.4,1,0,8,8,8,1.34274999999999e+16,1.34274999999999e+16
0,15.5,1,0,6,6,6,1.51666666666666e+16,15.5
0,9.4,1,1,5,5,8,11.8,11.0
1,12.4,1,0,7,8,11,13075.0,1236111111111110.0
0,12.4,1,0,6,10,9,1.34928571428571e+16,1268888888888880.0
0,16.2,1,0,5,6,13,12.6,11.8
0,12.4,1,0,6,7,7,14.0,1.46666666666666e+16
1,10.8,0,1,6,6,8,1.18333333333333e+16,12875.0
1,13.9,0,0,5,10,8,11.5,12.4
0,11.1,1,0,6,6,8,1.41666666666666e+16,1.23333333333333e+16
0,7.6,1,0,6,6,6,1.18333333333333e+16,1.31666666666666e+16
0,15.5,1,0,5,5,5,12.4,12.4
0,8.9,1,1,12,12,14,1.45833333333333e+16,1.43333333333333e+16
0,7.6,1,0,6,6,10,1.16666666666666e+16,1.26666666666666e+16
0,11.1,1,0,7,7,11,15.66,1.50111111111111e+16
0,9.4,1,1,6,6,8,1.21666666666666e+16,12.75
0,7.6,1,0,6,7,7,13.3,13.3
0,12.7,1,0,7,8,8,1355714285714280.0,1355714285714280.0
0,10.8,1,0,0,0,0,0.0,0.0
0,7.6,1,0,6,7,7,1.21833333333333e+16,1.21833333333333e+16
0,11.1,1,0,6,8,10,15.0,1.43333333333333e+16
0,10.8,1,0,0,0,0,0.0,0.0
0,11.1,1,0,0,0,0,0.0,0.0
0,9.4,1,1,8,8,8,13435.0,13435.0
0,12.4,1,0,17,18,17,11.5,1.21764705882352e+16
0,11.1,1,0,0,0,0,0.0,0.0
0,8.9,1,0,10,15,15,14.5,14.0
1,12.4,1,0,6,7,8,1.33333333333333e+16,1.26666666666666e+16
0,9.4,1,0,9,29,21,12.0,1.25555555555555e+16
0,13.9,1,0,6,9,9,15125.0,14.0
0,7.6,1,0,6,7,7,1.31166666666666e+16,1.31166666666666e+16
0,11.1,1,0,6,7,7,1.28333333333333e+16,1.16666666666666e+16
0,13.9,1,1,6,6,6,1.33333333333333e+16,1.41666666666666e+16
0,12.4,1,0,7,7,8,1.38771428571428e+16,156625.0
0,10.8,1,0,7,8,8,1.29442857142857e+16,1.29442857142857e+16
0,7.6,1,0,6,7,7,1.42666666666666e+16,1.42666666666666e+16
0,13.9,1,0,5,8,8,13.0,14.0
0,9.4,1,0,8,8,8,1248375.0,1248375.0
0,16.2,1,0,7,8,8,1.34285714285714e+16,153125.0
0,7.6,1,0,5,8,7,15.4,12.2
0,7.6,1,0,6,7,7,13.45,13.45
0,7.6,1,1,6,7,7,12.6,12.6
0,16.2,1,0,7,7,12,1.24857142857142e+16,129375.0
0,12.7,1,1,5,10,7,10.8,12.8
0,9.4,1,0,6,7,6,1.38333333333333e+16,14.0
0,9.4,1,0,5,5,6,13.2,12.5
0,11.1,1,0,8,8,8,13875.0,14.0
0,10.8,1,1,5,7,8,12.5,1.27142857142857e+16
0,13.9,1,1,6,7,6,1.34285714285714e+16,12.5
0,11.1,1,1,7,7,9,1.48685714285714e+16,1511111111111110.0
0,15.5,1,0,7,10,8,13.03,1321875.0
0,12.4,1,0,6,7,7,1.45714285714285e+16,1.23333333333333e+16
0,8.9,1,0,5,9,9,11.0,11.25
0,9.4,1,1,8,8,8,133675.0,133675.0
0,12.4,1,1,6,7,11,1.28083333333333e+16,1.28257142857142e+16
0,11.1,1,0,7,7,9,1.39185714285714e+16,138875.0
0,13.9,1,0,6,8,9,13.0,12.8
0,7.6,1,0,6,7,7,1.36833333333333e+16,1.36833333333333e+16
0,11.1,1,0,5,8,7,12.8,11.2
0,8.9,1,1,6,9,6,1.35714285714285e+16,1.21666666666666e+16
0,8.9,1,0,6,6,6,1.31666666666666e+16,1.31666666666666e+16
0,11.1,1,1,6,6,6,15.0,14.5
0,12.4,1,0,6,6,8,1.26666666666666e+16,11.4
0,12.4,1,0,7,7,8,1.46928571428571e+16,149625.0
0,9.4,1,0,8,8,8,14035.0,14035.0
0,12.7,1,0,4,8,8,11.0,14.0
0,9.4,1,1,6,6,6,1.33333333333333e+16,1.33333333333333e+16
0,15.5,1,0,6,13,9,117725.0,12.33
0,8.9,1,1,6,7,6,1.22857142857142e+16,12.0
0,12.4,1,0,6,10,9,1.21666666666666e+16,1.31666666666666e+16
0,10.8,1,0,7,8,8,1.48057142857142e+16,1.48057142857142e+16
1,9.4,1,1,6,6,6,1.28333333333333e+16,1.26666666666666e+16
0,12.4,1,1,5,9,6,13.0,13.8
0,13.9,1,1,7,8,8,12725.0,137125.0
0,12.7,1,0,4,10,10,11.25,1.03333333333333e+16
0,15.5,1,0,11,12,16,1.38181818181818e+16,1.34615384615384e+16
0,9.4,1,0,3,12,8,1.23333333333333e+16,13.0
0,13.9,1,0,6,7,9,1.36666666666666e+16,15.4
0,8.9,1,1,6,6,8,1.48333333333333e+16,1.21428571428571e+16
0,12.7,1,1,5,6,6,11.4,12.2
0,12.4,1,0,7,8,9,13135.0,1.32444444444444e+16
0,13.9,1,0,6,6,9,13.5,12.5
0,12.4,1,1,5,8,6,13.5,14.5
0,12.4,1,1,4,8,5,10.75,13.0
0,8.9,1,1,6,9,9,1.13333333333333e+16,1.18333333333333e+16
0,10.8,1,1,3,15,12,13.0,1.32857142857142e+16
